Time of Rating,03-May-2016 14:46:40
418,26.6844
419,23.6628
420,22.409
421,22.1429
422,22.1289
423,22.1289
424,22.1289
425,22.1289
426,22.1289
427,22.2689
428,24.6779
429,25.2101
430,25.844
431,26.0504
432,26.0504
433,26.5686
434,21.9048
435,20.1681
436,20.028
437,30.098
438,37.0728
439,41.2325
440,44.7479
441,40.9804
442,33.5987
443,27.2242
444,22.0551
445,20.1681
446,23.1092
447,27.8431
448,29.1317
449,29.6771
450,29.6652
451,28.1881
452,35.8277
453,43.6695
454,50.4902
455,46.2605
456,36.3408
457,34.187
458,31.2465
459,28.1653
460,23.6555
461,19.3572
462,16.3265
463,14.8312
464,24.4098
465,35.7843
466,41.5826
467,49.4258
468,49.3145
469,41.4566
470,33.7756
471,31.3325
472,29.93
473,27.8151
474,27.451
475,27.451
476,27.451
477,25.9244
478,16.7927
479,7.9906
480,1.1905
481,-7.1629
482,-17.0426
483,-24.4231
484,-26.7227
485,-17.1989
486,-7.9272
487,-1.607
