Time of Rating,27-Apr-2016 10:07:12
436,30.9189
437,29.6739
438,29.582
439,27.1628
440,24.5498
441,19.4449
442,14.1479
443,7.7477
444,5.517
445,7.9773
446,14.6387
447,21.7578
448,30.1929
449,37.756
450,42.2141
451,49.4855
452,52.9421
453,53.0547
454,53.0547
455,53.0547
456,53.0547
457,53.0547
458,51.21
459,48.0325
460,43.0707
461,41.4791
462,41.0611
463,37.5021
464,34.0683
465,30.0558
466,24.5139
467,18.8746
468,17.3633
469,20.1929
470,25.4358
471,31.0672
472,32.1543
473,31.2356
474,29.7106
475,26.7558
476,24.1464
477,23.168
478,23.1511
479,21.5273
480,15.627
481,11.254
482,9.7648
483,4.2413
484,-5.0432
485,-17.2562
486,-23.1833
487,-23.6419
488,-19.6448
489,-4.8908
490,6.7983
491,10.5788
492,10.6109
493,10.6109
494,10.6109
495,10.6262
496,11.7363
497,11.8649
498,5.7074
499,-1.8167
500,-3.537
501,-2.6367
502,-7.4261
503,-17.5834
504,-19.8285
505,-14.351
506,-9.631
507,-12.3202
508,-16.8121
509,-18.2958
510,-13.2958
511,-7.0418
512,-0.33762
513,9.8392
514,16.4326
515,23.1205
516,26.8404
517,33.0271
518,30.4019
519,25.5627
520,18.3119
521,16.0772
522,16.0772
523,16.0289
524,15.0965
525,14.4694
526,14.4694
527,14.4694
528,14.4694
529,14.4694
530,14.4694
531,14.4694
532,9.6624
533,4.8231
534,4.4097
535,3.977
536,-3.0011
537,-19.8342
538,-31.2663
539,-40.0643
540,-43.3923
541,-46.254
542,-57.508
543,-62.2187
544,-64.2918
545,-65.9164
546,-66.221
547,-66.5595
548,-67.8456
549,-70.4011
550,-73.8631
551,-76.6881
552,-80.8428
553,-83.6625
554,-83.9228
